MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,state,ProductGroup,SalePrice
261428,3819,132,4,1982,0.0,UNK,2/6/1990 0:00,950B,950,B,UNK,UNK,Medium,Florida,WL,50000
1530844,6788,132,1,1978,0.0,UNK,4/28/1992 0:00,580,580,UNK,UNK,UNK,UNK,Tennessee,BL,9000
162354,3824,132,1,1999,0.0,UNK,9/27/2006 0:00,950G,950,G,UNK,UNK,Medium,Texas,WL,77500
1373165,4331,132,1,1988,0.0,UNK,12/2/1997 0:00,IT28B,IT28,B,UNK,UNK,UNK,Texas,WL,38000
1226174,4124,132,1,1978,0.0,UNK,5/19/1994 0:00,D6D,D6,D,UNK,UNK,Medium,Maine,TTT,29000
803028,7040,121,3,2000,137.0,Low,1/29/2004 0:00,302.5,302.5,UNK,UNK,UNK,Mini,Florida,TEX,18500
1549619,6788,132,1,1985,0.0,UNK,3/31/1992 0:00,580,580,UNK,UNK,UNK,UNK,Texas,BL,14500
1293284,3362,132,10,1981,0.0,UNK,6/27/2002 0:00,140G,140,G,UNK,UNK,UNK,Louisiana,MG,25000
1405974,7054,132,2,1995,0.0,UNK,5/4/2001 0:00,311,311,UNK,UNK,UNK,Small,Georgia,TEX,27000
784924,3806,132,1,1996,0.0,UNK,2/15/2005 0:00,938F,938,F,UNK,UNK,Medium,Florida,WL,52000
1470970,3171,132,1,1997,0.0,UNK,9/3/2009 0:00,580L,580,L,UNK,UNK,UNK,Missouri,BL,19000
1309369,6633,132,1,1996,0.0,UNK,3/21/2005 0:00,1840,1840,UNK,UNK,UNK,UNK,Arizona,SSL,7000
1334523,3164,132,7,1980,0.0,UNK,6/5/1998 0:00,580C,580,C,UNK,UNK,UNK,Alabama,BL,10500
1126125,3170,132,6,1987,2350.0,Medium,4/18/1994 0:00,580K,580,K,UNK,UNK,UNK,Kentucky,BL,30000
1309589,6742,132,1,1985,0.0,UNK,12/3/1992 0:00,450,450,UNK,UNK,UNK,UNK,Washington,TTT,15000
1165245,4124,132,1,1985,0.0,UNK,6/22/2004 0:00,D6D,D6,D,UNK,UNK,Medium,Maryland,TTT,25000
1151941,3357,132,6,1983,0.0,UNK,6/28/1990 0:00,12G,12,G,UNK,UNK,UNK,Georgia,MG,54000
1338211,1605,132,9,1977,0.0,UNK,3/29/2001 0:00,D6DLGP,D6,D,UNK,LGP,Medium,Kentucky,TTT,28000
1063891,3112,121,3,1986,0.0,UNK,7/14/2005 0:00,1845C,1845,C,UNK,UNK,UNK,North Carolina,SSL,5000
1433422,3170,132,6,1989,2050.0,Low,9/10/1996 0:00,580K,580,K,UNK,UNK,UNK,Texas,BL,20000
514834,3893,132,1,1988,0.0,UNK,10/4/2001 0:00,992C,992,C,UNK,UNK,Large,Colorado,WL,85000
1300156,7110,132,6,1987,2000.0,High,12/10/1990 0:00,416,416,UNK,UNK,UNK,UNK,Kentucky,BL,15500
535256,3538,132,3,2000,0.0,UNK,4/11/2002 0:00,416C,416,C,UNK,UNK,UNK,Unspecified,BL,24000
1049946,3190,121,3,1996,6110.0,Medium,3/26/2009 0:00,590SUPER L,590,SUPER L,UNK,UNK,UNK,Kentucky,BL,13500
61020,3538,121,3,1999,2976.0,Medium,2/10/2005 0:00,416C,416,C,UNK,UNK,UNK,Louisiana,BL,26500
1466253,4148,132,6,1985,0.0,UNK,11/12/1992 0:00,D8L,D8,L,UNK,UNK,Large,Maine,TTT,55000
1069819,4840,121,3,1000,10203.0,Low,4/24/2008 0:00,850B,850,B,UNK,UNK,Medium,Tennessee,TTT,15500
1556997,3178,132,1,1995,0.0,UNK,12/4/1997 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Texas,BL,35000
1242968,85,132,1,1995,0.0,UNK,8/29/2006 0:00,966FII,966,F,II,UNK,Medium,California,WL,69000
617034,1597,132,1,1998,0.0,UNK,3/1/2006 0:00,D5MXL,D5,M,UNK,XL,Medium,Texas,TTT,48000
1484523,3357,132,7,1977,0.0,UNK,8/30/2006 0:00,12G,12,G,UNK,UNK,UNK,Alabama,MG,39000
1171769,3207,132,2,1979,0.0,UNK,1/20/1996 0:00,680G,680,UNK,UNK,G,UNK,Indiana,BL,8500
1050049,3177,121,3,1000,4985.0,Low,9/16/2010 0:00,580SUPER K,580,SUPER K,UNK,UNK,UNK,Mississippi,BL,12000
1247276,7110,132,1,1986,0.0,UNK,10/12/1989 0:00,416,416,UNK,UNK,UNK,UNK,Texas,BL,24000
1053205,3883,121,3,1000,0.0,UNK,12/2/2010 0:00,988B,988,B,UNK,UNK,Large,Oregon,WL,14000
1181406,7110,132,1,1988,0.0,UNK,5/5/1992 0:00,416,416,UNK,UNK,UNK,UNK,Maryland,BL,23000
1532300,3112,132,21,1998,0.0,UNK,8/31/2000 0:00,1845C,1845,C,UNK,UNK,UNK,Maine,SSL,15000
1182557,3486,132,11,1996,0.0,UNK,10/12/2000 0:00,320B,320,B,UNK,UNK,Large / Medium,Mississippi,TEX,55000
1235447,4137,132,1,1969,0.0,UNK,5/24/1994 0:00,D7E,D7,E,UNK,UNK,Large,California,TTT,23000
1504728,7110,132,1,1987,0.0,UNK,4/15/1993 0:00,416,416,UNK,UNK,UNK,UNK,Texas,BL,22000
1157527,6632,132,2,1000,0.0,UNK,2/4/2007 0:00,1838,1838,UNK,UNK,UNK,UNK,Florida,SSL,6000
600707,1623,132,1,1998,0.0,UNK,3/21/2001 0:00,D6MLGP,D6,M,UNK,LGP,Medium,Texas,TTT,87500
637109,4112,132,1,1980,0.0,UNK,6/12/2002 0:00,D5B,D5,B,UNK,UNK,UNK,Texas,TTT,15000
1422379,6797,132,2,1989,0.0,UNK,4/12/1996 0:00,621,621,UNK,UNK,UNK,UNK,New York,WL,42500
1160488,3084,132,14,1998,0.0,UNK,12/11/2009 0:00,1150G,1150,G,UNK,UNK,Medium,Indiana,TTT,30000
126970,43,132,1,1992,0.0,UNK,4/6/2000 0:00,416II,416,UNK,II,UNK,UNK,Georgia,BL,15000
1054038,16490,121,3,1000,1465.0,Low,5/19/2011 0:00,PC18MR-2,PC18,MR,-2,UNK,Mini,Texas,TEX,9750
737291,1597,132,19,1997,0.0,UNK,11/22/2002 0:00,D5MXL,D5,M,UNK,XL,Medium,California,TTT,72500
1174906,6558,132,10,1977,0.0,UNK,4/21/1993 0:00,1150,1150,UNK,UNK,UNK,Medium,Louisiana,TTT,14200
1349717,4124,132,1,1983,0.0,UNK,5/20/2004 0:00,D6D,D6,D,UNK,UNK,Medium,Texas,TTT,24000
1398317,3171,132,4,1999,0.0,UNK,2/8/2005 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL,22000
1239058,13854,132,7,1990,0.0,UNK,6/20/1997 0:00,D6HII,D6,H,II,UNK,Medium,Alabama,TTT,62000
1067688,23937,121,3,1998,17186.0,High,7/9/2009 0:00,160HNA,160,H,UNK,UNK,UNK,Oklahoma,MG,69000
1237808,6633,132,17,1996,0.0,UNK,3/16/2000 0:00,1840,1840,UNK,UNK,UNK,UNK,Washington,SSL,9000
1083792,6788,132,1,1977,0.0,UNK,11/30/1993 0:00,580,580,UNK,UNK,UNK,UNK,Maryland,BL,9500
1462452,7110,132,1,1986,0.0,UNK,4/7/2000 0:00,416,416,UNK,UNK,UNK,UNK,Minnesota,BL,15000
1547893,4157,132,1,1989,0.0,UNK,4/4/2002 0:00,D9N,D9,N,UNK,UNK,Large,Colorado,TTT,90000
1330420,4123,132,23,1970,0.0,UNK,6/22/1996 0:00,D6C,D6,C,UNK,UNK,Medium,Pennsylvania,TTT,12500
1405552,3178,132,1,1997,0.0,UNK,9/21/2002 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Nevada,BL,20500
1250482,43,132,12,1991,0.0,UNK,3/30/2005 0:00,416II,416,UNK,II,UNK,UNK,South Carolina,BL,11000
980312,7013,132,1,1976,0.0,UNK,4/6/1995 0:00,235,235,UNK,UNK,UNK,Large / Medium,Colorado,TEX,22000
941941,1638,132,1,1997,0.0,UNK,9/27/2006 0:00,D6RXL,D6,R,UNK,XL,Medium,Texas,TTT,117500
1286035,6788,132,1,1980,0.0,UNK,9/28/1989 0:00,580,580,UNK,UNK,UNK,UNK,Arizona,BL,14000
1206185,6793,132,4,1994,0.0,UNK,2/6/1997 0:00,590,590,UNK,UNK,UNK,UNK,Florida,BL,26000
1056377,3093,121,3,1000,9447.0,Low,8/6/2009 0:00,1450B,1450,B,UNK,UNK,Medium,Missouri,TTT,11000
1410334,7271,132,7,1987,0.0,UNK,8/31/2005 0:00,936,936,UNK,UNK,UNK,Medium,Alabama,WL,23000
1424547,3149,132,4,1988,0.0,UNK,6/9/1994 0:00,480E,480,E,UNK,UNK,UNK,Texas,BL,11500
1337901,6633,132,1,1996,0.0,UNK,5/14/2003 0:00,1840,1840,UNK,UNK,UNK,UNK,Florida,SSL,7000
1003051,13814,121,3,1994,2547.0,Low,12/6/2007 0:00,D4HIIIXL,D4,H,III,XL,UNK,Delaware,TTT,19000
1314975,6633,132,1,1000,0.0,UNK,3/2/2007 0:00,1840,1840,UNK,UNK,UNK,UNK,New Mexico,SSL,7000
147564,7014,121,3,1999,3345.0,Medium,11/17/2011 0:00,236,236,UNK,UNK,UNK,UNK,North Carolina,SSL,10500
162272,13824,121,3,1998,0.0,UNK,10/28/2010 0:00,D5CIIIXL,D5,C,III,XL,UNK,Georgia,TTT,16500
1464851,3171,132,1,1998,0.0,UNK,9/26/2002 0:00,580L,580,L,UNK,UNK,UNK,Illinois,BL,29000
1141697,7110,132,1,1987,0.0,UNK,9/13/1995 0:00,416,416,UNK,UNK,UNK,UNK,Washington,BL,19000
1552303,3883,132,2,1984,0.0,UNK,10/5/1996 0:00,988B,988,B,UNK,UNK,Large,Pennsylvania,WL,88500
1313493,6960,132,4,1977,0.0,UNK,10/14/2004 0:00,W36,W36,UNK,UNK,UNK,Medium,New Hampshire,WL,9500
1058528,4606,121,3,1998,0.0,UNK,3/28/2011 0:00,310SE,310,SE,UNK,UNK,UNK,Kentucky,BL,16250
36781,1597,121,3,2000,1923.0,Low,6/2/2005 0:00,D5MXL,D5,M,UNK,XL,Medium,Louisiana,TTT,62000
1153283,1229,132,1,1993,0.0,UNK,6/28/2005 0:00,325L,325,UNK,UNK,L,Large / Medium,Maryland,TEX,29000
1338394,6742,132,1,1975,0.0,UNK,10/16/1990 0:00,450,450,UNK,UNK,UNK,UNK,Texas,TTT,8500
1535128,7271,132,24,1987,0.0,UNK,8/1/1991 0:00,936,936,UNK,UNK,UNK,Medium,Illinois,WL,51750
1180706,7511,132,1,1987,0.0,UNK,10/4/2006 0:00,E70,E70,UNK,UNK,UNK,Mini,Maryland,TEX,10500
1224863,4123,132,1,1971,0.0,UNK,3/20/2002 0:00,D6C,D6,C,UNK,UNK,Medium,Texas,TTT,18000
1009252,4147,121,3,1000,0.0,UNK,6/16/2011 0:00,D8K,D8,K,UNK,UNK,Large,Oklahoma,TTT,33000
1484538,3261,132,1,1997,0.0,UNK,11/6/2002 0:00,90XT,90,XT,UNK,UNK,UNK,Texas,SSL,11000
1338207,4146,132,1,1972,0.0,UNK,3/22/1989 0:00,D8H,D8,H,UNK,UNK,Large,California,TTT,37000
1279749,4124,132,7,1981,0.0,UNK,10/16/2003 0:00,D6D,D6,D,UNK,UNK,Medium,South Carolina,TTT,23000
1064619,3459,121,3,1999,4238.0,Medium,3/12/2009 0:00,307B,307,B,UNK,UNK,Mini,Michigan,TEX,21000
1550984,6960,132,2,1978,0.0,UNK,3/20/1997 0:00,W36,W36,UNK,UNK,UNK,Medium,New Jersey,WL,9000
1014625,90,121,3,1996,46127.0,High,2/19/2009 0:00,980FII,980,F,II,UNK,Medium,Arizona,WL,46000
1134592,1605,132,1,1980,0.0,UNK,3/16/1989 0:00,D6DLGP,D6,D,UNK,LGP,Medium,Florida,TTT,29000
65415,4331,132,10,1989,0.0,UNK,6/27/2002 0:00,IT28B,IT28,B,UNK,UNK,UNK,Louisiana,WL,32500
1229748,6974,132,2,1973,0.0,UNK,2/4/1998 0:00,120,120,UNK,UNK,UNK,UNK,Florida,MG,16000
142527,3538,132,1,1997,0.0,UNK,4/6/2000 0:00,416C,416,C,UNK,UNK,UNK,Georgia,BL,26000
1007520,1638,121,3,1998,3344.0,Low,6/15/2006 0:00,D6RXL,D6,R,UNK,XL,Medium,Texas,TTT,91000
1542280,7009,132,3,2000,0.0,UNK,8/4/2003 0:00,226,226,UNK,UNK,UNK,UNK,Unspecified,SSL,12500
1179554,4090,132,1,1988,0.0,UNK,11/18/1999 0:00,D3C,D3,C,UNK,UNK,UNK,Texas,TTT,20000
1462777,6633,132,1,1991,0.0,UNK,6/16/1998 0:00,1840,1840,UNK,UNK,UNK,UNK,Washington,SSL,7000
1007341,4148,121,3,1000,0.0,UNK,3/17/2011 0:00,D8L,D8,L,UNK,UNK,Large,Virginia,TTT,35000
1016688,10493,121,3,1000,40961.0,Low,3/17/2011 0:00,L180,L180,UNK,UNK,UNK,Medium,Texas,WL,31000
1411832,3112,132,2,1997,0.0,UNK,8/25/2001 0:00,1845C,1845,C,UNK,UNK,UNK,Pennsylvania,SSL,9250
1120334,7524,132,1,1989,0.0,UNK,4/15/1998 0:00,EL300,EL300,UNK,UNK,UNK,Large / Medium,Idaho,TEX,21000
1076563,3170,132,1,1989,0.0,UNK,12/8/1998 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL,14500
1462795,7267,132,1,1983,0.0,UNK,9/20/2000 0:00,930,930,UNK,UNK,UNK,UNK,Texas,WL,23000
1152290,7277,132,1,1973,0.0,UNK,5/18/2000 0:00,950,950,UNK,UNK,UNK,Medium,Maine,WL,13500
1264591,3112,132,1,1993,0.0,UNK,9/12/2002 0:00,1845C,1845,C,UNK,UNK,UNK,Texas,SSL,6500
1159025,7110,132,18,1986,0.0,UNK,10/30/1999 0:00,416,416,UNK,UNK,UNK,UNK,Pennsylvania,BL,11500
1250506,7013,132,1,1979,0.0,UNK,4/12/2005 0:00,235,235,UNK,UNK,UNK,Large / Medium,Maryland,TEX,11500
1036159,4124,121,3,1000,2634.0,Low,8/2/2010 0:00,D6D,D6,D,UNK,UNK,Medium,South Carolina,TTT,23000
1280215,7259,132,2,1991,0.0,UNK,2/1/2004 0:00,916,916,UNK,UNK,UNK,UNK,Florida,WL,18500
1050674,9564,121,3,2000,3314.0,Medium,7/15/2011 0:00,864,864,UNK,UNK,UNK,UNK,Illinois,SSL,8500
732009,1624,132,1,1997,0.0,UNK,9/17/2003 0:00,D6MXL,D6,M,UNK,XL,Medium,Texas,TTT,47500
1155272,3224,132,2,1981,0.0,UNK,3/25/1994 0:00,780B,780,B,UNK,UNK,UNK,New Jersey,BL,19000
1136496,3238,132,1,1999,0.0,UNK,9/17/2002 0:00,850G,850,G,UNK,UNK,UNK,Mississippi,TTT,46000
894946,6788,132,6,1988,0.0,UNK,4/26/1991 0:00,580,580,UNK,UNK,UNK,UNK,Tennessee,BL,17000
1477976,6845,132,3,1992,6772.0,Low,8/9/2007 0:00,821,821,UNK,UNK,UNK,Medium,California,WL,21000
1207555,4146,132,99,1974,0.0,UNK,11/17/1994 0:00,D8H,D8,H,UNK,UNK,Large,Texas,TTT,34000
657596,3546,121,3,1000,6618.0,Medium,7/9/2009 0:00,426B,426,B,UNK,UNK,UNK,California,BL,17000
1049630,4671,121,3,1000,1552.0,Low,5/3/2007 0:00,455G,455,G,UNK,UNK,UNK,North Carolina,TTT,27500
1474788,3819,132,1,1981,0.0,UNK,9/29/1999 0:00,950B,950,B,UNK,UNK,Medium,Washington,WL,32000
1455954,7013,132,1,1978,0.0,UNK,4/19/1994 0:00,235,235,UNK,UNK,UNK,Large / Medium,Maryland,TEX,24000
1358198,4123,132,1,1973,0.0,UNK,7/23/1998 0:00,D6C,D6,C,UNK,UNK,Medium,Georgia,TTT,18000
1269347,3178,132,7,1997,0.0,UNK,4/24/2008 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,South Carolina,BL,21000
1307668,6788,132,2,1987,0.0,UNK,6/19/1993 0:00,580,580,UNK,UNK,UNK,UNK,New Hampshire,BL,23000
1371495,7054,132,5,1995,0.0,UNK,3/24/2000 0:00,311,311,UNK,UNK,UNK,Small,Connecticut,TEX,31500
1359301,1587,132,2,1990,0.0,UNK,6/26/2004 0:00,D5HLGP,D5,H,UNK,LGP,Medium,New Jersey,TTT,29500
1514600,3199,132,10,1999,0.0,UNK,3/18/2009 0:00,621B,621,B,UNK,UNK,UNK,Louisiana,WL,30000
1174927,6634,132,1,1981,0.0,UNK,4/30/1996 0:00,1845,1845,UNK,UNK,UNK,UNK,Montana,SSL,8500
1136471,3178,132,1,1997,0.0,UNK,9/26/2007 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Texas,BL,23000
1060895,4603,121,3,1994,0.0,UNK,9/18/2008 0:00,310D,310,D,UNK,UNK,UNK,West Virginia,BL,18500
1435227,7008,132,1,1974,0.0,UNK,11/6/1991 0:00,225,225,UNK,UNK,UNK,Large / Medium,Indiana,TEX,15000
1059930,3883,121,3,1000,42368.0,Medium,5/28/2009 0:00,988B,988,B,UNK,UNK,Large,Florida,WL,16500
1349249,6851,132,1,1986,0.0,UNK,9/20/1990 0:00,850,850,UNK,UNK,UNK,UNK,Arizona,TTT,25000
1053063,4124,121,3,1000,0.0,UNK,4/8/2011 0:00,D6D,D6,D,UNK,UNK,Medium,Michigan,TTT,25000
1315027,6633,132,1,1995,0.0,UNK,4/1/1999 0:00,1840,1840,UNK,UNK,UNK,UNK,Colorado,SSL,9000
1059790,643,121,3,1000,0.0,UNK,6/9/2011 0:00,WA500-1L,WA500,UNK,-1L,UNK,Medium,North Carolina,WL,18500
1207132,3177,132,7,1995,0.0,UNK,10/19/2005 0:00,580SUPER K,580,SUPER K,UNK,UNK,UNK,South Carolina,BL,16000
1225544,7013,132,25,1978,0.0,UNK,10/23/1993 0:00,235,235,UNK,UNK,UNK,Large / Medium,California,TEX,40000
975295,4123,132,99,1969,0.0,UNK,3/10/1994 0:00,D6C,D6,C,UNK,UNK,Medium,Louisiana,TTT,17000
1476494,7501,132,2,1988,0.0,UNK,1/13/2001 0:00,E110,E110,UNK,UNK,UNK,Small,New York,TEX,9750
1068425,11832,121,3,1990,1145.0,Low,7/13/2006 0:00,95ZIII,95,Z,III,UNK,Medium,Oklahoma,WL,10000
733574,1638,132,7,1998,0.0,UNK,3/4/2004 0:00,D6RXL,D6,R,UNK,XL,Medium,Alabama,TTT,75000
604843,1584,132,1,1995,0.0,UNK,3/29/2005 0:00,D5HIILGP,D5,H,II,LGP,Medium,Texas,TTT,60000
1371130,7277,132,4,1980,0.0,UNK,2/6/1997 0:00,950,950,UNK,UNK,UNK,Medium,Florida,WL,29000
1013677,3878,121,3,1000,35298.0,High,9/8/2011 0:00,980F,980,F,UNK,UNK,Medium,Michigan,WL,56000
1485644,4146,132,4,1970,0.0,UNK,2/1/1993 0:00,D8H,D8,H,UNK,UNK,Large,Florida,TTT,16000
1115044,3170,132,16,1000,0.0,UNK,8/21/2001 0:00,580K,580,K,UNK,UNK,UNK,Ohio,BL,13500
830369,7008,132,2,1974,0.0,UNK,7/9/1994 0:00,225,225,UNK,UNK,UNK,Large / Medium,New Hampshire,TEX,19000
1381775,3165,132,14,1981,0.0,UNK,3/30/1999 0:00,580D,580,D,UNK,UNK,UNK,Indiana,BL,12000
1400097,3112,132,99,1991,0.0,UNK,12/13/2000 0:00,1845C,1845,C,UNK,UNK,UNK,Kentucky,SSL,10250
382052,7036,132,3,1999,0.0,UNK,12/6/2001 0:00,301.5,301.5,UNK,UNK,UNK,Mini,Unspecified,TEX,12000
1246297,1530,132,7,1993,0.0,UNK,3/2/2001 0:00,D3CIILGP,D3,C,II,LGP,UNK,Alabama,TTT,19000
1440436,7013,132,1,1985,0.0,UNK,9/28/2004 0:00,235,235,UNK,UNK,UNK,Large / Medium,Illinois,TEX,18000
1197567,4089,132,16,1986,0.0,UNK,10/1/2002 0:00,D3B,D3,B,UNK,UNK,UNK,Ohio,TTT,12000
1129756,3171,132,8,1998,0.0,UNK,11/18/2008 0:00,580L,580,L,UNK,UNK,UNK,Mississippi,BL,15000
1246429,1532,132,9,1988,0.0,UNK,2/16/2005 0:00,D3CLGP,D3,C,UNK,LGP,UNK,Florida,TTT,18000
1047462,1547,121,3,1000,5659.0,Medium,9/18/2008 0:00,D4CIILGP,D4,C,II,LGP,UNK,Virginia,TTT,12000
336078,3538,132,1,1998,0.0,UNK,6/21/2006 0:00,416C,416,C,UNK,UNK,UNK,Maryland,BL,28000
785246,3824,132,4,2000,0.0,UNK,2/12/2007 0:00,950G,950,G,UNK,UNK,Medium,Florida,WL,102500
1089210,6633,132,1,1994,0.0,UNK,3/1/2005 0:00,1840,1840,UNK,UNK,UNK,UNK,Illinois,SSL,7500
1102226,7008,132,16,1974,0.0,UNK,6/17/1993 0:00,225,225,UNK,UNK,UNK,Large / Medium,Illinois,TEX,18000
2592,3538,132,3,1999,0.0,UNK,11/13/2003 0:00,416C,416,C,UNK,UNK,UNK,Unspecified,BL,24500
1258696,3165,132,11,1983,0.0,UNK,4/28/1994 0:00,580D,580,D,UNK,UNK,UNK,Mississippi,BL,15000
1220337,6633,132,1,1994,0.0,UNK,3/1/2001 0:00,1840,1840,UNK,UNK,UNK,UNK,Arizona,SSL,5500
882596,23926,132,8,1996,0.0,UNK,3/22/2006 0:00,12HNA,12,H,UNK,UNK,UNK,Mississippi,MG,83000
730184,3819,132,4,1982,0.0,UNK,2/4/1999 0:00,950B,950,B,UNK,UNK,Medium,Florida,WL,40000
1195411,4112,132,10,1979,0.0,UNK,3/10/2004 0:00,D5B,D5,B,UNK,UNK,UNK,Louisiana,TTT,11500
1206322,3210,132,1,1991,0.0,UNK,12/2/1998 0:00,680L,680,UNK,UNK,L,UNK,Texas,BL,15000
1431862,4112,132,99,1982,0.0,UNK,4/26/2000 0:00,D5B,D5,B,UNK,UNK,UNK,Wyoming,TTT,13500
1244974,3238,132,4,1995,0.0,UNK,2/10/2003 0:00,850G,850,G,UNK,UNK,UNK,Florida,TTT,15000
1444609,22346,132,1,2000,0.0,UNK,6/17/2010 0:00,850HLT,850,H,UNK,LT,UNK,Georgia,TTT,19000
1062700,7036,121,3,1999,804.0,Low,6/30/2005 0:00,301.5,301.5,UNK,UNK,UNK,Mini,Missouri,TEX,12000
1360625,4331,132,4,1989,0.0,UNK,2/8/1996 0:00,IT28B,IT28,B,UNK,UNK,UNK,Florida,WL,45000
1102648,3112,132,21,1992,0.0,UNK,3/10/2001 0:00,1845C,1845,C,UNK,UNK,UNK,Maine,SSL,8000
1333708,7008,132,1,1981,0.0,UNK,6/15/1995 0:00,225,225,UNK,UNK,UNK,Large / Medium,Washington,TEX,23000
1361495,3883,132,1,1989,0.0,UNK,3/29/2001 0:00,988B,988,B,UNK,UNK,Large,Maryland,WL,39000
1472942,3170,132,2,1990,0.0,UNK,5/30/1998 0:00,580K,580,K,UNK,UNK,UNK,Alabama,BL,15500
1033455,24286,121,3,1996,14945.0,Medium,10/29/2009 0:00,D8RLRC,D8,R,UNK,LRC,Large,Texas,TTT,106000
1064017,28745,121,3,1998,0.0,UNK,12/8/2011 0:00,WA6001LE,WA600,UNK,1,LE,Large,Kentucky,WL,45000
1241196,1532,132,1,1990,0.0,UNK,2/20/2007 0:00,D3CLGP,D3,C,UNK,LGP,UNK,Florida,TTT,19000
1089979,6544,132,2,1985,0.0,UNK,4/30/1994 0:00,1080,1080,UNK,UNK,UNK,Small,Ohio,TEX,27000
987005,1355,132,19,1994,0.0,UNK,6/30/2006 0:00,350L,350,UNK,UNK,L,Large / Medium,Nevada,TEX,57500
71984,1192,132,2,1998,0.0,UNK,3/19/2003 0:00,322BL,322,B,UNK,L,Large / Medium,Texas,TEX,61000
1131073,3170,132,2,1988,0.0,UNK,2/8/1995 0:00,580K,580,K,UNK,UNK,UNK,Florida,BL,24000
1051426,108,121,3,1000,7424.0,Medium,12/15/2011 0:00,D3CIII,D3,C,III,UNK,UNK,Delaware,TTT,10500
1133955,1046,132,5,1992,0.0,UNK,4/27/2006 0:00,225DLC,225,D,UNK,LC,Large / Medium,Utah,TEX,25000
481684,7010,132,1,1988,0.0,UNK,4/11/1996 0:00,229,229,UNK,UNK,UNK,Large / Medium,Texas,TEX,45000
1184262,3190,132,2,1997,0.0,UNK,3/22/2007 0:00,590SUPER L,590,SUPER L,UNK,UNK,UNK,New Jersey,BL,26000
898247,4157,132,4,1988,0.0,UNK,2/11/1994 0:00,D9N,D9,N,UNK,UNK,Large,Florida,TTT,95000
1133068,3263,132,1,1997,0.0,UNK,2/17/2004 0:00,921B,921,B,UNK,UNK,Medium,Florida,WL,64000
1276927,3178,132,1,1995,0.0,UNK,6/24/1999 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,Colorado,BL,30000
1466214,23926,132,1,1996,0.0,UNK,6/12/2002 0:00,12HNA,12,H,UNK,UNK,UNK,Texas,MG,87000
1120369,3209,132,2,1985,0.0,UNK,4/29/1995 0:00,680K,680,UNK,UNK,K,UNK,Ohio,BL,15000
1118174,7013,132,24,1982,0.0,UNK,7/20/1989 0:00,235,235,UNK,UNK,UNK,Large / Medium,Georgia,TEX,80000
1547958,6793,132,2,1994,0.0,UNK,2/7/2000 0:00,590,590,UNK,UNK,UNK,UNK,Florida,BL,23000
1029476,3264,121,3,2000,2103.0,Low,11/11/2010 0:00,921C,921,C,UNK,UNK,Medium,Florida,WL,27000
1345292,4146,132,1,1967,0.0,UNK,4/4/1989 0:00,D8H,D8,H,UNK,UNK,Large,New Mexico,TTT,13000
279113,3362,132,3,1995,0.0,UNK,3/28/2002 0:00,140G,140,G,UNK,UNK,UNK,Unspecified,MG,62000
508804,3269,132,2,1999,0.0,UNK,10/13/2001 0:00,95XT,95,XT,UNK,UNK,UNK,Tennessee,SSL,17500
1489686,3171,132,20,1997,0.0,UNK,10/29/2009 0:00,580L,580,L,UNK,UNK,UNK,Arkansas,BL,16000
1153069,3171,132,2,1999,0.0,UNK,12/11/2007 0:00,580L,580,L,UNK,UNK,UNK,Florida,BL,20000
163376,3538,132,1,1998,0.0,UNK,10/4/2000 0:00,416C,416,C,UNK,UNK,UNK,Georgia,BL,31000
1523860,3170,132,10,1987,0.0,UNK,10/19/2000 0:00,580K,580,K,UNK,UNK,UNK,Louisiana,BL,12500
1176838,1614,132,1,1989,0.0,UNK,10/23/1991 0:00,D6HLGP,D6,H,UNK,LGP,Medium,Maryland,TTT,70000
26329,3481,132,7,2000,0.0,UNK,3/9/2005 0:00,318B,318,B,UNK,UNK,Small,Alabama,TEX,65000
1159961,4128,132,4,1990,0.0,UNK,2/5/1998 0:00,D6H,D6,H,UNK,UNK,Medium,Florida,TTT,90000
1396027,4112,132,1,1980,0.0,UNK,3/14/2000 0:00,D5B,D5,B,UNK,UNK,UNK,Texas,TTT,22000
527641,1596,132,1,1999,0.0,UNK,5/8/2001 0:00,D5MLGP,D5,M,UNK,LGP,Medium,Florida,TTT,57500
1427881,6633,132,1,1994,0.0,UNK,11/20/1997 0:00,1840,1840,UNK,UNK,UNK,UNK,Georgia,SSL,10000
1253960,1532,132,1,1989,0.0,UNK,2/22/2000 0:00,D3CLGP,D3,C,UNK,LGP,UNK,Texas,TTT,21000
1399651,3178,132,5,1996,0.0,UNK,10/2/2009 0:00,580SUPER L,580,SUPER L,UNK,UNK,UNK,New York,BL,15500
1130613,3190,132,4,2000,4242.0,Medium,2/12/2008 0:00,590SUPER L,590,SUPER L,UNK,UNK,UNK,Florida,BL,31500
